dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
varied_split,scene_3207,SWFD_semicircle_sc_BP_slice0002.webp,---,"data/VARIED SPLIT V3 CURRENT/scene_3207/SWFD_semicircle_sc,ss128_BP_slice0002.webp",30.43911940511157,0.8366290930801042,0.9619724148743176,0.9620097441752418,0.31083395866128966,0.9318306306658035,0.022617275076169462,0.041052057982425706,0.8913382527006144,0.9947655983489613,0.8284237643747315,8.601317817900737,44.191853903108154,0.56239337,0.3804889925638946,0.06462078593191276,0.11729159423550202,0.9999999994723521
varied_split,scene_3207,SWFD_semicircle_sc_BP_slice0002.webp,---,"data/VARIED SPLIT V3 CURRENT/scene_3207/SWFD_semicircle_sc,ss32_BP_slice0002.webp",25.675925211449893,0.5200230453325834,0.8071466423158008,0.7634827540330406,0.13027305104657974,0.7747652369421268,0.16640932906789713,0.15806387602669475,0.5227098492963892,0.9872464366783475,0.4975262953658786,16.85184919297009,25.239822239767477,0.6601099,0.32094906514312366,0.47545522590827755,0.45161107436198505,0.0
varied_split,scene_3207,SWFD_semicircle_sc_BP_slice0002.webp,---,"data/VARIED SPLIT V3 CURRENT/scene_3207/SWFD_semicircle_sc,ss64_BP_slice0002.webp",30.075950366000114,0.6934472590763421,0.9126034639770508,0.908763096472122,0.20106244720568658,0.8372224429382134,0.07962017176219997,0.0862668057820128,0.7672988846060543,0.9956568315431038,0.6784219621246476,11.616446864455142,28.62784331642945,0.63676786,0.3759493795750014,0.2274862050348571,0.24647658794860802,0.17876822575322154
varied_split,scene_3209,SWFD_semicircle_sc_BP_slice0000.webp,---,"data/VARIED SPLIT V3 CURRENT/scene_3209/SWFD_semicircle_sc,lv128_BP_slice0000.webp",30.48837963768029,0.9820502122897494,0.9841673757975402,0.9282619212611866,0.3123541333141101,0.7355171677207357,0.01714982116239891,0.017589367983479424,0.937090319918548,0.9950176169664515,0.9801999277353545,3.144259337587617,84.84376963378429,0.5438235,0.3811047454710036,0.04899948903542546,0.0502553370956555,0.9999999998489336
varied_split,scene_3209,SWFD_semicircle_sc_BP_slice0000.webp,---,"data/VARIED SPLIT V3 CURRENT/scene_3209/SWFD_semicircle_sc,ss128_BP_slice0000.webp",40.99975170569913,0.9557831593620997,0.9858464948694637,0.9525465717476767,0.3986779211037529,0.8609374279892507,0.012465763468975901,0.0217088413489257,0.9337547780685332,0.9996916332025338,0.9498008619599425,4.203105715390486,44.6624954425489,0.56475216,0.5124968963212392,0.03561646705421686,0.06202526099693058,0.39299581538468487
varied_split,scene_3209,SWFD_semicircle_sc_BP_slice0000.webp,---,"data/VARIED SPLIT V3 CURRENT/scene_3209/SWFD_semicircle_sc,ss32_BP_slice0000.webp",30.962286445723443,0.7472142173887384,0.9039834041420912,0.8354711600795818,0.19572997418747046,0.7857000728691834,0.12424441114623289,0.1195912826498839,0.6212710281284066,0.9968050017158236,0.7287558127050271,8.739179391672357,18.647728134284648,0.6879689,0.38702858057154305,0.3549840318463797,0.34168937899966834,0.0
varied_split,scene_3209,SWFD_semicircle_sc_BP_slice0000.webp,---,"data/VARIED SPLIT V3 CURRENT/scene_3209/SWFD_semicircle_sc,ss64_BP_slice0000.webp",36.78583564356202,0.8667399145746296,0.9602295550349119,0.9306576144396639,0.2718998518020436,0.807350731847402,0.054911961095402764,0.062224582580711445,0.842165622005565,0.9993205105804333,0.8585118844900623,6.140276146660442,35.49417398475509,0.6464735,0.4598229455445252,0.1568913174154365,0.17778452165917558,0.25449325165543096
varied_split,scene_3211,SWFD_semicircle_sc_BP_slice0067.webp,---,"data/VARIED SPLIT V3 CURRENT/scene_3211/SWFD_semicircle_sc,lv128_BP_slice0067.webp",23.587534303551582,0.9122118668903202,0.9658863432630909,0.9156130814263157,0.19767768835916383,0.8984243735671832,0.02276639124290271,0.025550315335419977,0.8855366391565141,0.9786290594126883,0.9063264957588643,4.451612635410654,51.31228952391905,0.29727906,0.2948441787943948,0.06504683212257917,0.0730009009583428,0.999999999732633
varied_split,scene_3211,SWFD_semicircle_sc_BP_slice0067.webp,---,"data/VARIED SPLIT V3 CURRENT/scene_3211/SWFD_semicircle_sc,ss128_BP_slice0067.webp",37.81142928168898,0.8775858257382398,0.9723653946596266,0.9667389887357941,0.2906066331938093,0.9466483038197969,0.01862676965215669,0.02439110040104402,0.8999822553754632,0.9994954906153025,0.8707962118365125,6.378044086299655,17.224336567342675,0.29708585,0.4726428660211123,0.053219341863304834,0.0696888582886972,0.08860057348289763
varied_split,scene_3211,SWFD_semicircle_sc_BP_slice0067.webp,---,"data/VARIED SPLIT V3 CURRENT/scene_3211/SWFD_semicircle_sc,ss32_BP_slice0067.webp",27.05318820952646,0.538799601872669,0.8300737402564766,0.7895733471044575,0.12472782894743123,0.78768849607345,0.12989262709642663,0.12536569819668075,0.5695299318050099,0.99226668709417,0.5195376214664146,13.370352875844599,13.910518175731,0.79490876,0.33816485261908075,0.3711217917040761,0.3581877091333736,0.0
varied_split,scene_3211,SWFD_semicircle_sc_BP_slice0067.webp,---,"data/VARIED SPLIT V3 CURRENT/scene_3211/SWFD_semicircle_sc,ss64_BP_slice0067.webp",31.11274664321978,0.7383090166513734,0.9283186461144675,0.919559319675069,0.18619375999991666,0.8694197939073777,0.05433385097298008,0.059985531940518505,0.789549621925334,0.9968366253868293,0.7269409605476944,8.9652205091338,19.436776659503835,0.5488841,0.3889093330402472,0.15523957420851453,0.17138723411576717,0.1477539240280666
varied_split,scene_3213,SWFD_semicircle_sc_BP_slice0095.webp,---,"data/VARIED SPLIT V3 CURRENT/scene_3213/SWFD_semicircle_sc,lv128_BP_slice0095.webp",38.46874431797274,0.9618180782245224,0.9870162472122198,0.9731471476144526,0.34965195785277486,0.9338788191527432,0.01332295604765923,0.014882255295640842,0.9518630595539139,0.9995473034862664,0.9592077050083275,5.099306026617247,37.071869998786156,0.2748318,0.48085930397465926,0.0380655887075978,0.0425207294161167,0.9999999994553365
