dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image116_0.png,26.460306,0.86564934,0.9529132,0.8725408,0.3307043,0.8339816149352264,0.06793774,0.074216485,0.50509405,0.6662451851988043,0.8592501902402726,6.019335,80.8078,0.28341597,0.33075383,0.19410783,0.2120471,0.48069167
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image117_0.png,26.19635,0.8288006,0.9503541,0.86299163,0.31273335,0.8090549812753581,0.06946732,0.076168,0.49499598,0.6009550957623,0.8199974815487857,5.9460087,82.46063,0.25806624,0.3274544,0.19847806,0.21762286,0.50777775
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image118_0.png,26.330822,0.83970934,0.9511279,0.86373997,0.30267364,0.8190090089205913,0.07003717,0.07666203,0.4896106,0.6029142228893511,0.8340497164731586,6.047304,82.70819,0.25843015,0.32913527,0.2001062,0.21903436,0.5118346
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image119_0.png,25.991125,0.7980514,0.9482501,0.85068095,0.2736082,0.7609716827638247,0.07098253,0.07761515,0.47274485,0.5169722842515756,0.7943998684996968,5.923415,83.89081,0.2703606,0.32488906,0.20280723,0.22175758,0.531215
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image12_0.png,24.00013,0.7670631,0.9139214,0.7335891,0.21499401,0.802398742404674,0.122297496,0.1263504,0.35373032,0.594524164148453,0.7587941475125021,5.8907547,79.51337,0.20418657,0.30000162,0.3494214,0.36100116,0.4594789
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image120_0.png,26.204624,0.79743534,0.94571227,0.8488151,0.29320282,0.7654269722502628,0.07175864,0.07891406,0.47240338,0.48622009319456494,0.8026353818186812,6.109458,86.06903,0.23592639,0.3275578,0.2050247,0.22546875,0.566911
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image121_0.png,26.056444,0.77581716,0.9436652,0.8376068,0.29487053,0.7357615610480712,0.07162008,0.07880587,0.46667242,0.3875640187957358,0.7842741129778842,6.0176406,90.45526,0.25163978,0.32570556,0.2046288,0.22515963,0.6387911
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image122_0.png,26.001698,0.75431556,0.9466969,0.83737016,0.2918373,0.7245565173320896,0.0683117,0.07526383,0.47306842,0.30369089337458516,0.7633673190533068,5.9108796,91.60077,0.29958203,0.3250212,0.19517629,0.2150395,0.65756327
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image123_0.png,26.142994,0.77600247,0.9483006,0.83699614,0.31653905,0.7461103738011109,0.06667165,0.073157325,0.4785573,0.2655475089057133,0.7864813217485823,5.9709873,93.99823,0.30626884,0.3267874,0.19049042,0.20902093,0.6968521
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image124_0.png,26.202995,0.788254,0.9519533,0.8369137,0.31031454,0.7280309921376366,0.06530998,0.071475655,0.47750208,0.25991228544451006,0.7993538630864243,5.9557385,92.92352,0.30404532,0.32753745,0.18659994,0.20421617,0.67924017
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image125_0.png,26.425829,0.81623423,0.9574558,0.85111415,0.32517326,0.7787027969648245,0.06322236,0.06786034,0.485326,0.49124971231056785,0.8282068590636547,5.9104652,88.27362,0.28560033,0.33032286,0.18063533,0.1938867,0.6030391
