dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_19.png,16.342033,0.9061682,0.9327217,0.81422156,0.3315222,0.8651053790686343,0.0533597,0.056660056,0.7716396,0.9166281703106701,0.8998473942111334,5.2180986,42.277893,0.22584985,0.20427541,0.15245628,0.16188587,0.26610485
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_20.png,15.289888,0.9004432,0.9225921,0.7923142,0.29875064,0.8590422186110395,0.052009508,0.05451151,0.7839208,0.8994569880495651,0.8947679880650679,4.647495,39.020447,0.39441186,0.1911236,0.1485986,0.15574718,0.13592936
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_21.png,15.31993,0.868952,0.94049805,0.8407272,0.2730276,0.8444451641018733,0.050090414,0.052363887,0.79464567,0.8795226344100592,0.8633784150590476,5.144409,40.734314,0.2545459,0.19149913,0.14311548,0.14961112,0.20441967
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_22.png,16.350128,0.8810687,0.93609554,0.813054,0.28627634,0.8389786657825105,0.054517534,0.060846504,0.72754645,0.9186303451740062,0.8737728367853799,5.468601,41.792664,0.16199179,0.20437661,0.15576439,0.17384715,0.2467139
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_23.png,20.378193,0.9244622,0.9598654,0.876931,0.32211137,0.8749841838439929,0.040270586,0.046606697,0.8370202,0.9678945668180984,0.9200521817802367,5.2453628,40.80072,0.14700758,0.25472742,0.11505882,0.13316199,0.20707344
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_24.png,27.255888,0.7020059,0.8271799,0.68810654,0.3163154,0.8446235355989897,0.11340894,0.12543955,0.57950866,0.994537188933891,0.6904194678989186,14.8261175,60.642517,0.2213732,0.3406986,0.32402554,0.35839874,1.0
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_25.png,22.203691,0.827906,0.92526376,0.84755766,0.32767078,0.9203892347250037,0.054535013,0.060451742,0.7920867,0.9712543705065041,0.8212990024388205,10.8017235,49.528748,0.26536423,0.27754614,0.15581432,0.17271927,0.55586666
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_26.png,24.272171,0.90306693,0.9559782,0.8928144,0.31189793,0.8738707291974288,0.043729797,0.047100335,0.79044306,0.9721692101866038,0.8961439817613339,6.044942,39.84027,0.1322776,0.30340213,0.12494228,0.13457239,0.16869153
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_27.png,24.13641,0.8095438,0.91853136,0.8307102,0.33401898,0.9415027652530753,0.058707107,0.06633458,0.75958145,0.9665759463772395,0.802445289330695,10.200438,54.580383,0.2792262,0.30170512,0.1677346,0.18952738,0.75774235
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_28.png,25.047497,0.88736737,0.9626144,0.9317721,0.3139373,0.9330717156852452,0.032236364,0.034086123,0.87656903,0.9765080035799623,0.8830998679363802,7.053981,39.721375,0.2136943,0.31309372,0.0921039,0.09738892,0.16394015
