dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_33.png",29.293375,0.5676826,0.83734554,0.8048997,0.16431075,,0.13983236,0.13448094,0.54799205,,,13.890403,26.370544,0.63112175
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_34.png",29.846354,0.582307,0.8455589,0.8189613,0.1535312,,0.12520926,0.11955142,0.59640414,,,13.134815,28.781921,0.6514112
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_35.png",27.650278,0.5106785,0.7874285,0.74878806,0.17376503,,0.17486715,0.16733377,0.45627397,,,16.13329,10.628601,0.84386647
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_36.png",27.328712,0.469079,0.77773124,0.7431699,0.15489803,,0.16585931,0.15650068,0.4823566,,,17.42018,14.41864,0.8389401
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_37.png",30.322575,0.617543,0.85217834,0.80796766,0.17070971,,0.13419071,0.12924181,0.5384737,,,12.182245,21.737122,0.7706081
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_38.png",31.684761,0.663932,0.8832652,0.8572045,0.17776212,,0.11243621,0.10797447,0.6311199,,,10.295104,22.132874,0.52193946
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_39.png",27.114674,0.47413015,0.79166114,0.7671198,0.12587757,,0.15766007,0.15052141,0.47879088,,,18.418142,24.035217,0.6601709
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_40.png",29.820852,0.57976824,0.83087796,0.78542113,0.13777855,,0.15446617,0.14240633,0.51874745,,,12.73095,28.830017,0.5285311
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_41.png",30.650368,0.6050541,0.84400505,0.7931606,0.15761712,,0.13132735,0.12423758,0.53063715,,,11.457386,14.965393,0.6680414
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_42.png",30.639631,0.6058285,0.85354954,0.80932444,0.16407427,,0.12314139,0.117004484,0.56234246,,,11.833379,21.91742,0.63455063
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_43.png",30.966656,0.6212055,0.8546011,0.8095801,0.15354814,,0.12560277,0.117780484,0.5702929,,,11.265755,25.064636,0.60180044
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_44.png",27.937008,0.5017806,0.7896933,0.74244976,0.12112795,,0.16028793,0.149691,0.4778824,,,16.384403,33.093933,0.56599087
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_45.png",28.862074,0.57376456,0.8261669,0.7877427,0.18687612,,0.15510176,0.14851388,0.49948627,,,14.364059,23.327942,0.7989353
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_46.png",29.469143,0.57280743,0.8307868,0.80215126,0.18151997,,0.15151812,0.14058137,0.56961274,,,13.418948,15.255798,0.8101822
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_47.png",29.095877,0.55503696,0.8185168,0.78626096,0.17867996,,0.15977298,0.14744456,0.54506195,,,13.779968,24.673523,0.80155385
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_48.png",29.72928,0.5875898,0.83924663,0.81184196,0.1816147,,0.14760968,0.13711965,0.5671314,,,12.96785,26.132996,0.872051
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_49.png",28.103754,0.57040757,0.84233654,0.81649154,0.16504093,,0.15127565,0.1440141,0.5324476,,,16.174345,42.385864,0.48779252
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_50.png",25.913446,0.4804165,0.7728948,0.7334177,0.1323553,,0.19629271,0.18238682,0.40710175,,,20.291706,22.399231,0.6642571
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_51.png",24.611395,0.3976512,0.71241736,0.6808896,0.10834586,,0.2022609,0.19032021,0.3948782,,,23.856476,23.371948,0.8479775
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_52.png",28.990202,0.58288765,0.84473175,0.81711775,0.14359011,,0.13552237,0.13155186,0.54267246,,,14.629412,23.215027,0.6444869
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_53.png",22.831976,0.37834722,0.6911391,0.65766144,0.08147242,,0.19499469,0.18537977,0.41868436,,,29.635094,45.54828,0.6497535
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_54.png",26.863394,0.6021075,0.8290388,0.757651,0.18182749,,0.20149833,0.18984272,0.40016866,,,17.675365,38.320984,0.7112186
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_55.png",25.58065,0.4013997,0.74389905,0.7172741,0.101924926,,0.17485902,0.1649382,0.4533599,,,22.111849,24.021423,0.8108608
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_56.png",25.169075,0.4134032,0.7541771,0.7396336,0.101258814,,0.17204604,0.16291402,0.46642447,,,23.73521,44.087585,0.6887142
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_57.png",26.028637,0.484594,0.7966268,0.7716963,0.12320189,,0.16880217,0.16049491,0.4732048,,,21.162374,45.785583,0.69819224
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_58.png",30.141808,0.63279915,0.85402983,0.8078668,0.20644948,,0.15194987,0.14129277,0.5387322,,,11.995782,27.8349,0.711036
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_59.png",26.618616,0.49558094,0.78300697,0.7300075,0.117788844,,0.16907875,0.16345084,0.44109902,,,19.133396,16.368958,0.62546206
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_60.png",28.075916,0.5320372,0.8018253,0.7442074,0.16213226,,0.16964124,0.16343935,0.42836255,,,15.518099,25.881775,0.70901084
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_61.png",29.015709,0.5641448,0.822566,0.77544993,0.17945212,,0.16115701,0.14926425,0.5223694,,,13.947062,22.143982,0.76705366
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_62.png",29.648739,0.58117145,0.8314961,0.7884426,0.18126173,,0.15090579,0.14028725,0.53549594,,,12.917248,21.003113,0.77992034
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_63.png",28.428936,0.5380043,0.80026925,0.74738854,0.17399134,,0.17587958,0.16260833,0.47086394,,,14.545723,30.998718,0.76495504
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_64.png",29.403976,0.57326,0.82702583,0.78482,0.1787492,,0.15861711,0.14635001,0.5115231,,,13.077656,33.820007,0.72609705
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_65.png",31.339323,0.656768,0.8741509,0.83907306,0.20479281,,0.12626944,0.11854529,0.61035717,,,10.641422,37.64618,0.61891115
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_66.png",29.590862,0.56685096,0.83401376,0.80361754,0.15264991,,0.14010036,0.13185827,0.54908967,,,13.247056,25.37445,0.8293719
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_67.png",26.244762,0.41729218,0.73878676,0.69086134,0.12174398,,0.17742613,0.16868721,0.42044738,,,19.85048,17.11139,0.8463297
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_68.png",28.266655,0.5018241,0.8032844,0.764913,0.13421698,,0.1443702,0.13840468,0.50593,,,15.774254,15.587158,0.7154302
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_69.png",27.189716,0.51656663,0.79225326,0.74864244,0.16903582,,0.19592361,0.18031897,0.44424328,,,16.833555,16.74884,0.7441063
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_70.png",24.626286,0.48964962,0.7853704,0.7467463,0.11446111,,0.20331533,0.19382259,0.3966253,,,24.027857,20.059998,0.78044426
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_71.png",24.127766,0.40976346,0.7305458,0.69591975,0.1145974,,0.21015762,0.1987719,0.38409725,,,25.391872,30.110046,0.7028829
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_72.png",23.396069,0.40091074,0.7151867,0.67262584,0.09883773,,0.20276387,0.19253825,0.41294113,,,27.5492,39.008118,0.8028642
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_73.png",23.19948,0.38525334,0.70711046,0.677254,0.10100971,,0.20944549,0.19886869,0.39099753,,,28.420542,39.891907,0.767002
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_74.png",29.74664,0.62537706,0.8324612,0.77494925,0.1733705,,0.17009403,0.15445644,0.49813992,,,12.301857,30.574402,0.5439811
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_75.png",30.879774,0.6635265,0.85313845,0.7978836,0.19632421,,0.16089658,0.14514688,0.52862996,,,10.557062,28.82904,0.5900177
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_76.png",26.767385,0.47463307,0.78472507,0.75766784,0.12797953,,0.17341629,0.16196264,0.4641661,,,19.046206,32.143616,0.5527719
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_77.png",29.759144,0.58874226,0.84515953,0.81247526,0.15886407,,0.141347,0.13186565,0.5499939,,,13.240391,20.51532,0.54827553
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_78.png",29.115322,0.5629562,0.83705777,0.8027149,0.14240135,,0.14139085,0.13337965,0.5386253,,,14.424549,25.064148,0.59993666
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_79.png",29.380226,0.5688166,0.8335292,0.7979243,0.14358918,,0.14163357,0.13291165,0.5331057,,,13.72779,26.303162,0.48017803
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_80.png",27.374496,0.4796486,0.7884555,0.75523436,0.12328935,,0.15990707,0.15008652,0.4818413,,,17.601038,26.421143,0.58086985
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_81.png",29.27411,0.55429024,0.831475,0.79579836,0.13671003,,0.14037724,0.13176368,0.5305092,,,14.161128,11.636169,0.6843765
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_82.png",26.71473,0.4564617,0.7618781,0.72079915,0.11278348,,0.18152897,0.17059806,0.43963626,,,18.381577,21.774658,0.57466006
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_83.png",27.794643,0.49282703,0.7923948,0.7603748,0.1142678,,0.15454534,0.14504136,0.49350917,,,16.520555,9.068115,0.63975674
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_84.png",28.996338,0.6036632,0.83387166,0.7763819,0.1762056,,0.16428111,0.15475905,0.48295698,,,13.986695,44.153625,0.6930049
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_85.png",28.231537,0.59465146,0.811931,0.7397744,0.19779205,,0.19422123,0.18336362,0.4079193,,,14.841652,26.366882,0.8113377
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_86.png",27.086628,0.49256185,0.7880947,0.74697095,0.14291872,,0.17419058,0.16438879,0.45413616,,,17.843824,28.167786,0.72028357
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_87.png",27.55931,0.5310831,0.81039345,0.76942956,0.15624538,,0.16893306,0.15990746,0.47298503,,,16.970556,27.281677,0.71327347
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_88.png",29.810265,0.6591999,0.8639283,0.8168315,0.20022775,,0.16253017,0.15429181,0.49404234,,,12.509223,36.277893,0.81526023
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_89.png",28.68151,0.6299088,0.8433979,0.78668636,0.19120385,,0.1781364,0.17199638,0.4260839,,,14.057078,36.690247,0.698196
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_90.png",28.46266,0.5698657,0.8078261,0.74103576,0.18188882,,0.18224624,0.17041487,0.4404653,,,14.517707,45.15448,0.74366826
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_91.png",28.611736,0.5846771,0.81274694,0.7465712,0.18818739,,0.18022938,0.1692634,0.43860504,,,14.256052,43.796326,0.80727726
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_92.png",29.138155,0.60274327,0.8270733,0.7663086,0.1745029,,0.16813774,0.1579026,0.47086164,,,13.615653,44.305115,0.6771222
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_93.png",25.329449,0.4245899,0.7376171,0.700928,0.12514426,,0.19706756,0.18643823,0.40511033,,,22.061954,29.028137,0.9541426
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_94.png",27.53338,0.5112863,0.7963576,0.753873,0.13484018,,0.17071582,0.15922165,0.47677234,,,16.617794,16.263123,0.5488374
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_95.png",24.971092,0.41116434,0.7396045,0.69929045,0.11703194,,0.19395798,0.18183096,0.41076437,,,23.23075,24.452698,0.65153074
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_96.png",29.109932,0.61776465,0.8368209,0.7775088,0.18528531,,0.1576126,0.15352178,0.46890447,,,14.008747,25.39032,0.6217939
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_97.png",30.746077,0.6620691,0.8621735,0.8018656,0.20869015,,0.1418401,0.13777012,0.50634825,,,11.246382,30.856873,0.81232923
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_98.png",25.41515,0.41547534,0.7334105,0.6915697,0.11336405,,0.18579172,0.176013,0.4145012,,,22.012896,30.687683,0.62509483
SWFD,"sc,ss32_BP",sc_BP,---,"results/SWFD/images_used/sc,ss32_BP_slice_99.png",22.94271,0.32547337,0.6454083,0.5998771,0.093143426,,0.215112,0.20491105,0.3550921,,,29.091747,28.027832,0.8168197
