dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_19.png,10.031524,0.24498627,0.39786077,0.22781819,0.033194304,0.6907226249083465,0.25689343,0.25119197,0.25503662,0.622394423989354,0.24444689984858436,30.43619,36.815613,0.3282642,0.12539405,0.73398125,0.71769136,0.5392835
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_20.png,13.986561,0.34508014,0.46721497,0.26424286,0.033954926,0.6876060875315713,0.23813751,0.23438856,0.29040444,0.819124678768738,0.34357773119609714,25.313808,35.42157,0.27917665,0.17483202,0.6803929,0.6696816,0.5027035
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_21.png,13.026271,0.26466072,0.3911756,0.22311607,0.029245185,0.67916901195328,0.25426358,0.24981248,0.25343534,0.7773390829783458,0.2629355026883137,29.873022,35.49359,0.44187292,0.16282839,0.7264674,0.71374995,0.5045933
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_22.png,19.582798,0.25360072,0.37114474,0.21122205,0.037120525,0.6763722035275316,0.2754638,0.26765278,0.19111206,0.9351808173582555,0.24887906788974887,36.123203,36.538025,0.34566653,0.24478498,0.7870394,0.7647222,0.5319995
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_23.png,15.646497,0.21217589,0.32734072,0.19011553,0.033833835,0.6765805246770207,0.27414715,0.26910123,0.18703496,0.8525992393770282,0.20823121554006432,39.636196,39.10077,0.35893348,0.19558121,0.7832776,0.7688607,0.5992466
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_24.png,13.675752,0.1799675,0.29417452,0.17257115,0.033384528,0.6652167902109717,0.27858606,0.27266476,0.17233351,0.7587721938292297,0.17968143977472822,42.806442,39.273376,0.48352838,0.1709469,0.7959602,0.7790422,0.60377586
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_25.png,11.36922,0.21256924,0.3613533,0.20689365,0.030270884,0.6534382415076874,0.2711325,0.26125544,0.22145307,0.6086599094802563,0.20570249482474334,38.129498,36.86615,0.42299944,0.14211525,0.7746643,0.7464441,0.5406096
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_26.png,12.790928,0.18271671,0.31765693,0.18634412,0.03075572,0.6543639634301885,0.27564302,0.2676888,0.1881302,0.6792973783537656,0.1774989965074661,39.813496,39.0495,0.46075326,0.1598866,0.7875515,0.76482517,0.5979013
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_27.png,13.943833,0.20853317,0.33103198,0.19685525,0.032632984,0.6641731232073573,0.27447525,0.2667688,0.19442731,0.7963806132625323,0.2060285070544025,38.911438,42.643494,0.3731289,0.17429791,0.78421503,0.7621966,0.69220865
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_28.png,13.915592,0.2090745,0.3317981,0.19598918,0.032517772,0.6696622122889759,0.27486074,0.26922172,0.18664749,0.7744249997450079,0.20730294874955146,38.27071,37.137512,0.44946626,0.1739449,0.7853164,0.7692049,0.54773027
