dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_0.png,19.25779,0.22750786,0.34702355,0.1934788,0.020698043,,0.2769779,0.270249,0.19030902,,,49.123207,56.829895,0.34013918
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_1.png,19.401176,0.20469408,0.3201016,0.17682606,0.022426356,,0.2779036,0.27323416,0.16915877,,,51.294662,54.24933,0.3199386
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_2.png,16.627071,0.14346595,0.24112745,0.15389518,0.017028932,,0.2738712,0.27467597,0.19178402,,,63.756138,63.605713,0.40763322
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_3.png,19.947987,0.22831035,0.35284102,0.21361019,0.019247577,,0.2577612,0.25284702,0.23117107,,,42.354435,44.99701,0.35766304
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_4.png,18.285482,0.18043761,0.29234725,0.18574853,0.022285212,,0.27802178,0.27647322,0.17748678,,,55.88389,52.481873,0.42150998
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_5.png,19.333,0.21128248,0.33669123,0.19905728,0.026433708,,0.2787549,0.27384672,0.17562622,,,48.810303,54.079285,0.33546436
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_6.png,17.953156,0.17020285,0.28576446,0.18032491,0.020403048,,0.27433354,0.27197224,0.19344361,,,55.614513,61.45813,0.41733897
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_7.png,18.763441,0.17152585,0.29064977,0.17547913,0.023086164,,0.27504778,0.27158695,0.1627615,,,52.836002,56.489075,0.3768128
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_8.png,17.549074,0.13836178,0.24852644,0.1592702,0.019532882,,0.27759495,0.27445135,0.17178093,,,59.92013,60.408325,0.5357
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_9.png,19.266403,0.18912175,0.3142198,0.19189976,0.023712749,,0.27593657,0.27055633,0.17463453,,,49.626076,52.481384,0.34063575
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_10.png,17.797539,0.1435773,0.24743177,0.151526,0.02208017,,0.28144217,0.28051007,0.1418582,,,59.829147,54.114563,0.33614394
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_11.png,16.74226,0.1275887,0.22833027,0.15965313,0.020188516,,0.28141698,0.28067926,0.17020233,,,64.33595,57.335754,0.3932034
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_12.png,18.21196,0.16794968,0.28013438,0.18853955,0.023051105,,0.27783442,0.27405372,0.18377362,,,54.206535,50.609314,0.346915
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_13.png,18.67227,0.17972596,0.28979975,0.1801504,0.026693929,,0.27920502,0.2766684,0.14966099,,,50.979794,43.535217,0.39878547
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_14.png,18.50281,0.17052491,0.27272516,0.17172265,0.02471604,,0.28074428,0.27941266,0.1619908,,,49.762424,43.170715,0.32314974
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_15.png,18.424952,0.16534011,0.2683835,0.17223954,0.019948674,,0.27449334,0.27118045,0.20156822,,,47.934353,42.0672,0.38270116
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_16.png,17.63781,0.14539048,0.24466892,0.1582076,0.018921766,,0.27706122,0.27464893,0.1870225,,,53.99686,46.914856,0.36481977
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_17.png,16.915821,0.13003328,0.22553132,0.15215805,0.020697812,,0.28074554,0.27927718,0.1690097,,,60.03548,54.767395,0.40616345
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_18.png,17.895054,0.14856271,0.24172762,0.15552627,0.028419342,,0.27853018,0.27889225,0.14942212,,,52.900692,44.449036,0.31372666
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_19.png,17.321266,0.13895662,0.22903414,0.14999513,0.029111411,,0.28262043,0.28304628,0.14140119,,,56.784344,44.22467,0.35323575
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_20.png,19.126171,0.20921174,0.3115937,0.19470078,0.028884,,0.2736533,0.27198744,0.19462074,,,41.693478,39.965515,0.29819173
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_21.png,17.972414,0.15235627,0.2498461,0.16036634,0.025196355,,0.27985337,0.27899194,0.16356525,,,49.173515,41.52179,0.38161153
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_22.png,19.339987,0.18511313,0.29718205,0.17959785,0.031829655,,0.2810543,0.2761387,0.15737717,,,45.720757,43.81122,0.2908361
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_23.png,17.801922,0.1410029,0.23785402,0.1480213,0.028850757,,0.2799831,0.27947998,0.13732965,,,55.236294,50.184265,0.36010262
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_24.png,17.198399,0.124232665,0.2110885,0.13543962,0.029459791,,0.28187177,0.2816463,0.12307683,,,60.098446,58.09601,0.4542263
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_25.png,17.962477,0.1497026,0.24558558,0.15446018,0.028344499,,0.2853355,0.28150848,0.13817526,,,57.571785,56.40387,0.4447341
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_26.png,17.899723,0.1337092,0.23115852,0.14643572,0.028082103,,0.2822994,0.2804006,0.13024372,,,56.54627,55.37738,0.35798344
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_27.png,17.590862,0.1331562,0.2264889,0.14877366,0.027922943,,0.2803876,0.27907327,0.13352144,,,57.828575,62.395447,0.3736651
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_28.png,17.949095,0.13670935,0.22915986,0.14677517,0.028200459,,0.28294662,0.28261745,0.12748279,,,55.746105,49.011658,0.37718144
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_29.png,17.992552,0.1320869,0.2263105,0.13766506,0.036589477,,0.27753115,0.2782918,0.098707564,,,56.775936,52.751404,0.37702107
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_30.png,17.14141,0.12068426,0.21446936,0.13609348,0.027518319,,0.28341937,0.28427583,0.12184332,,,59.68631,54.687805,0.4232995
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_31.png,18.563488,0.16897357,0.27788323,0.1696431,0.02995788,,0.28999007,0.28316057,0.15137686,,,50.11449,50.139954,0.44569376
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_32.png,18.073719,0.1479807,0.25362426,0.16010587,0.02672742,,0.28815928,0.28543648,0.14252472,,,53.15036,54.025574,0.38428667
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_33.png,16.999393,0.10457784,0.19837928,0.11956385,0.033550348,,0.2733236,0.27527943,0.08735394,,,64.28241,50.341003,0.47970292
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_34.png,19.932266,0.20643918,0.3362438,0.19766748,0.029984504,,0.28234258,0.27337962,0.16544275,,,48.10946,48.48517,0.4203925
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_35.png,18.539062,0.1374867,0.25246724,0.14253303,0.03510634,,0.2725378,0.2714674,0.104508206,,,57.595974,53.413025,0.39671713
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_36.png,17.807692,0.14002204,0.24478619,0.14973493,0.01824314,,0.28435323,0.2779106,0.18066975,,,55.38235,50.63336,0.40485623
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_37.png,16.639477,0.10266157,0.19490787,0.116489775,0.022665445,,0.28318593,0.28212386,0.11388666,,,70.52571,62.391174,0.42712554
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_38.png,17.95277,0.14116965,0.24462092,0.14931394,0.020139286,,0.28379562,0.2784601,0.16721544,,,59.047108,55.591614,0.39933458
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_39.png,18.395237,0.16770871,0.2687707,0.16414833,0.020967677,,0.28304085,0.28039908,0.17663504,,,53.864346,50.702087,0.33106843
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_40.png,18.983418,0.19634388,0.31713322,0.18110827,0.026149739,,0.29101652,0.28413078,0.15250145,,,54.27938,53.803406,0.34558174
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_41.png,19.28556,0.3748019,0.577646,0.28339323,0.01524982,,0.23818316,0.23293091,0.30267864,,,38.47466,31.499695,0.41558313
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_42.png,19.643425,0.24090828,0.35752344,0.19818558,0.024145687,,0.28661916,0.27604115,0.19552733,,,45.8895,52.18866,0.33448094
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_43.png,19.9768,0.22663161,0.35422972,0.19254851,0.04284745,,0.28911003,0.28399095,0.119143724,,,49.50335,49.794617,0.31455863
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_44.png,20.549143,0.26450822,0.4022239,0.21381027,0.04129409,,0.2955416,0.28637585,0.13373475,,,45.73612,53.247986,0.27127057
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_45.png,19.954737,0.22231245,0.3418843,0.18723497,0.030826958,,0.28946745,0.28397822,0.13887839,,,45.35364,41.17621,0.3556383
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_46.png,19.351418,0.23687387,0.35139263,0.19624262,0.03286809,,0.2904402,0.28398117,0.16607308,,,49.353954,48.395813,0.34244204
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_47.png,17.80383,0.13976808,0.24698758,0.14781088,0.02547532,,0.29035464,0.28629482,0.1267978,,,59.6297,66.943726,0.30487192
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_48.png,19.171387,0.2142991,0.33073124,0.18134199,0.024951871,,0.28424498,0.27975735,0.16354461,,,48.88154,47.16742,0.35567698
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_49.png,19.312632,0.23061925,0.35326457,0.20066622,0.01928409,,0.2748238,0.2651772,0.20936066,,,46.79964,51.48358,0.3798386
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_50.png,17.33332,0.1490903,0.25476107,0.14685036,0.019400207,,0.28297603,0.28092203,0.1459608,,,64.57494,70.42151,0.4634127
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_51.png,18.748367,0.20029974,0.3118373,0.18320438,0.018747631,,0.27055028,0.26767597,0.19770347,,,48.65712,54.978943,0.37215507
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_52.png,19.503946,0.20887049,0.3287947,0.18349375,0.032111026,,0.2848593,0.28175694,0.13490455,,,49.789463,52.75128,0.34052715
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_53.png,18.984411,0.18794706,0.30082804,0.17872444,0.021103954,,0.27499524,0.27131805,0.17699194,,,49.88158,53.13739,0.2986196
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_54.png,17.545963,0.15268911,0.2557247,0.16669513,0.017069204,,0.27205405,0.26946312,0.20299652,,,54.336338,51.888123,0.35471135
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_55.png,18.463026,0.15997034,0.2706348,0.15939589,0.024009164,,0.28174216,0.28073698,0.13671957,,,54.07283,52.068787,0.35667223
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_56.png,19.329575,0.19842315,0.31735256,0.19455017,0.022649426,,0.27448043,0.2705295,0.1857288,,,45.71109,46.326843,0.33727217
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_57.png,18.751059,0.17445001,0.28909886,0.15931745,0.03831613,,0.27890468,0.276777,0.11172821,,,52.870197,50.91913,0.4636501
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_58.png,17.824888,0.16455358,0.27530348,0.18634447,0.020241259,,0.27524462,0.27434376,0.1933092,,,53.834927,46.78241,0.38294497
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_59.png,17.642271,0.1552765,0.26062724,0.17333113,0.024076864,,0.28131565,0.28028914,0.1534097,,,60.369938,60.58075,0.38271558
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_60.png,18.842636,0.18416674,0.27957547,0.17262593,0.032410104,,0.28148913,0.28169337,0.13576944,,,48.93076,42.599304,0.29042125
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_61.png,17.987253,0.14931439,0.2517683,0.16504489,0.02491497,,0.27908865,0.27968556,0.13966109,,,59.16883,50.924744,0.33992413
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_62.png,19.975536,0.2273702,0.34705582,0.21038643,0.024524376,,0.2790797,0.27187002,0.18372497,,,46.610256,49.657776,0.3980097
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_63.png,18.1939,0.16191536,0.26017696,0.1633471,0.021677516,,0.28318447,0.2799056,0.16765802,,,53.491123,53.15692,0.33577037
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_64.png,18.672415,0.1767375,0.27947342,0.17268863,0.025198935,,0.2819894,0.27859774,0.16642937,,,51.744717,51.539978,0.28368545
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_65.png,21.228617,0.24479625,0.34896985,0.17551458,0.06583463,,0.2776939,0.2767951,0.10795707,,,37.99946,37.709167,0.37316838
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_66.png,18.99215,0.18497483,0.2893635,0.15262444,0.048591457,,0.27886876,0.27803317,0.09829663,,,52.2935,49.950745,0.39696503
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_67.png,21.268187,0.29531065,0.40490684,0.23692216,0.03251118,,0.2737467,0.2641557,0.2091497,,,37.05533,39.89044,0.3440785
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_68.png,19.542767,0.22382028,0.32091993,0.19919242,0.02208299,,0.26182345,0.2585733,0.23726848,,,37.90327,37.73407,0.3255329
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_69.png,17.701183,0.13084352,0.22427149,0.13462238,0.039799724,,0.27309608,0.27526188,0.094723575,,,60.527145,53.93036,0.33483964
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_70.png,19.028496,0.18883903,0.29873878,0.18879315,0.024186691,,0.27760255,0.27247614,0.18995917,,,47.238983,47.60138,0.31982863
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_71.png,17.605124,0.1533947,0.25925535,0.17420937,0.021357108,,0.28039938,0.27686867,0.18938828,,,55.498196,52.87506,0.34005275
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_72.png,17.971113,0.15828964,0.2624195,0.17459022,0.021384457,,0.2828111,0.2794511,0.18271692,,,53.43386,52.588074,0.30126366
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_73.png,18.094679,0.17118782,0.27019843,0.181328,0.021707077,,0.28268698,0.2771229,0.19560535,,,52.057568,49.15387,0.3845672
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_74.png,17.223938,0.14107482,0.24140915,0.16648257,0.019755132,,0.2857792,0.2812191,0.17921735,,,57.370853,57.279236,0.29464984
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_75.png,20.615503,0.21708094,0.33849713,0.17602217,0.059108082,,0.27649602,0.2744769,0.09788683,,,42.6441,46.851257,0.27118176
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_76.png,18.961262,0.1717389,0.286334,0.17681536,0.024697578,,0.2866549,0.28177077,0.1509095,,,51.45856,51.709656,0.30523968
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_77.png,19.25681,0.1933583,0.30044243,0.17941791,0.0244593,,0.28680748,0.28112772,0.16807827,,,46.427925,44.740784,0.27593726
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_78.png,20.915352,0.26525867,0.39391142,0.22063221,0.025674889,,0.28047493,0.26813957,0.19397968,,,39.462154,50.039368,0.30794528
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_79.png,21.36525,0.28909877,0.4084671,0.22041272,0.027891273,,0.27073336,0.26013094,0.2218281,,,37.860165,44.33197,0.2571556
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_80.png,17.637238,0.12794866,0.22714333,0.13642009,0.028578464,,0.28518936,0.28405038,0.1132469,,,62.553215,59.98297,0.2570574
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_81.png,18.627699,0.14337471,0.25478792,0.14248979,0.032643083,,0.279266,0.27684262,0.11287381,,,56.874138,56.751404,0.25541148
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_82.png,18.779808,0.16837671,0.27851194,0.15784165,0.023268715,,0.28964972,0.28298485,0.1571092,,,51.773525,55.15985,0.338531
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_83.png,17.55079,0.1253148,0.2206278,0.12810726,0.020963019,,0.29012483,0.2857998,0.1339955,,,59.155952,58.794617,0.29858664
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_84.png,17.639597,0.1299238,0.23557135,0.13865644,0.02542636,,0.28616682,0.28188154,0.11468595,,,61.210228,65.59839,0.33914694
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_85.png,17.828367,0.1339568,0.2417945,0.14977418,0.02483417,,0.2852022,0.2810737,0.13105787,,,57.854458,57.17218,0.36275092
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_86.png,17.234507,0.1348693,0.24186222,0.1544727,0.01895886,,0.2873728,0.28133404,0.16836534,,,61.500336,64.19653,0.42334095
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_87.png,19.726595,0.20985764,0.33697814,0.1952888,0.023771668,,0.2817202,0.27429178,0.17638555,,,50.491447,54.208313,0.33139753
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_88.png,22.626541,0.35474798,0.50784963,0.2689681,0.049740538,,0.2799219,0.26394805,0.15232998,,,36.32785,45.38385,0.35849625
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_89.png,20.48033,0.2549616,0.38273466,0.20196995,0.031131152,,0.2912422,0.28375152,0.14893787,,,44.779808,51.62799,0.31752235
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_90.png,20.31003,0.2710782,0.39600334,0.21886788,0.025014289,,0.29066902,0.2776071,0.19379412,,,46.087646,53.536194,0.28404218
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_91.png,20.393019,0.31098238,0.41914672,0.22322607,0.0278779,,0.28336743,0.2729966,0.20574103,,,43.936172,45.761658,0.29078534
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_92.png,20.952782,0.30417725,0.4288456,0.2137039,0.047619756,,0.2962287,0.28609324,0.1337807,,,45.2783,50.997986,0.31466454
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_93.png,20.698551,0.26882735,0.39095524,0.19145638,0.046929553,,0.29664555,0.28981292,0.12660596,,,45.115356,52.458923,0.32098404
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_94.png,18.443447,0.2031259,0.3008303,0.17342936,0.022886606,,0.29270574,0.28849623,0.16659383,,,53.1879,60.89264,0.27840835
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_95.png,18.673393,0.20573163,0.3189309,0.165655,0.020006184,,0.2736043,0.27003196,0.17939131,,,50.827545,45.686707,0.3957689
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_96.png,19.542883,0.24721834,0.36214873,0.1822396,0.020699456,,0.27925438,0.27443063,0.18043026,,,47.175262,43.81964,0.41490975
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_97.png,19.581093,0.21177126,0.3221117,0.1581046,0.02544491,,0.28046748,0.2766821,0.15108478,,,51.735897,51.471863,0.3524575
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_98.png,18.499744,0.16893934,0.28486383,0.14370166,0.020966088,,0.2839205,0.2788916,0.13951789,,,61.481953,56.023254,0.46365058
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_99.png,17.708794,0.16343302,0.28051737,0.15710384,0.017500086,,0.28343847,0.27731836,0.16823709,,,69.02668,74.88776,0.47817686
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_100.png,19.399868,0.19632342,0.3257389,0.17422442,0.020346036,,0.2740017,0.26748458,0.17355984,,,57.719433,50.876404,0.4638462
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_101.png,18.628605,0.16958337,0.29353783,0.1616354,0.018576594,,0.27492985,0.2717466,0.156395,,,60.205593,55.38385,0.45624745
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_102.png,22.55016,0.4049644,0.5389828,0.2895072,0.033707008,,0.2709387,0.26071224,0.18167977,,,40.122536,23.778015,0.48126906
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_103.png,24.295008,0.46136507,0.6009735,0.33077985,0.07660212,,0.2694329,0.25418603,0.16372795,,,32.562603,31.591248,0.42930457
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_104.png,21.54834,0.28214934,0.41186315,0.20105675,0.04228251,,0.2726897,0.26776862,0.13129757,,,41.145115,37.502136,0.3728595
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_105.png,17.99291,0.14868432,0.24657384,0.14708269,0.025448889,,0.2778586,0.27878284,0.13358258,,,62.910606,48.553894,0.51658237
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_106.png,18.230412,0.16182035,0.26403144,0.15869103,0.023998104,,0.27959615,0.27776486,0.14588399,,,59.27687,44.945618,0.44160387
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_107.png,19.196821,0.22778404,0.33414388,0.2024848,0.021528661,,0.2715752,0.26788372,0.20651175,,,47.354904,40.641174,0.3922577
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_108.png,17.2256,0.13734528,0.23851971,0.14730701,0.020135298,,0.27834564,0.27668288,0.15486273,,,69.16233,52.773376,0.46708202
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_109.png,16.732475,0.12564006,0.22387162,0.14343916,0.01662167,,0.27734062,0.2738412,0.17734413,,,70.84282,62.066345,0.5019324
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_110.png,17.891428,0.16953143,0.26324126,0.16062832,0.015609378,,0.26755676,0.2642335,0.21593396,,,57.69138,42.809265,0.4012643
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_111.png,19.765585,0.25780794,0.36632848,0.20973448,0.016547855,,0.24643652,0.24291411,0.26269773,,,44.11539,35.815613,0.4579247
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_112.png,19.155416,0.18719408,0.30018115,0.16663142,0.027473744,,0.2800475,0.2760124,0.13479158,,,51.933205,41.954285,0.41157827
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_113.png,18.859583,0.17842947,0.29384047,0.16690262,0.023141794,,0.27968952,0.27700472,0.1461706,,,55.60288,49.00421,0.35640532
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_114.png,18.384106,0.17958705,0.28196022,0.15968736,0.019391041,,0.2805217,0.27675855,0.19151941,,,54.769417,53.851135,0.40095478
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_115.png,19.00159,0.19934261,0.31005737,0.1883886,0.018713804,,0.26865074,0.26634684,0.20818605,,,47.80101,40.586975,0.3641398
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_116.png,19.890152,0.20312394,0.323075,0.17833526,0.022256667,,0.27659032,0.27305615,0.16375405,,,47.22986,42.051086,0.37684995
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_117.png,21.231369,0.2760055,0.40281433,0.2222596,0.023833975,,0.26773223,0.25902683,0.20639744,,,40.29633,40.770935,0.39291108
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_118.png,18.471125,0.16613638,0.27319872,0.16382049,0.021846753,,0.28202337,0.2785763,0.15556149,,,56.51426,42.811584,0.45737314
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_119.png,19.556442,0.20109707,0.31931153,0.19511454,0.022254352,,0.27167845,0.26597667,0.19947375,,,46.81613,40.364197,0.3755459
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_120.png,17.404978,0.15399478,0.25213182,0.17330043,0.016258247,,0.26956454,0.26636118,0.23008773,,,53.77314,49.33905,0.40388876
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_121.png,17.132322,0.14373659,0.24338232,0.16274185,0.01663973,,0.27882603,0.27360553,0.21464418,,,59.84835,48.50714,0.46310824
