Metric,Dataset,Config1,Config2,Mean1,Mean2,Var1,Var2,N1,N2,P-Value
HAARPSI,mice,sparse64_recon_all,sparse128_recon_all,0.3592848193065693,0.5187343568248175,0.0031191534163262503,0.005293679103284417,274,274,4.96665127416275e-109
GMSD,scd_vc,"vc,ss32_BP","vc,lv128_BP",0.2475727444,0.11982606445999998,0.0004071489907072552,0.00019182916141675046,100,100,9.262892348747912e-109
GMSD_norm,scd_vc,"vc,ss32_BP","vc,lv128_BP",0.7073507095000001,0.3423601892,0.0033236655348254204,0.0015659525321189568,100,100,9.26293071228099e-109
MSSSIM,mice,sparse64_recon_all,sparse128_recon_all,0.6715960102554744,0.8152254715693431,0.004413279623296794,0.0023758287552973867,274,274,1.4271322265704829e-108
PSNR,scd_ms,"ms,ss32_BP","ms,ss128_BP",25.167908570000005,39.82781558,5.7692386474996615,3.6125237324456188,100,100,2.964561758145934e-107
PSNR_norm,scd_ms,"ms,ss32_BP","ms,ss128_BP",0.3145988574,0.49784769149999997,0.0009014435549270275,0.0005644569607465704,100,100,2.9645770624728034e-107
FSIM,v_phantom,v_phantom_8,v_phantom_128,0.7497831430872096,0.8889974250869636,0.00041880984386661257,0.0004662956449221373,98,98,1.1818365759249547e-106
SSIM,mice,sparse4_recon_all,sparse64_recon_all,0.28990393664233577,0.4893558070437957,0.006945135819849961,0.0071949200258112815,274,274,1.9014047302828156e-106
GMSD,msfd,"ms,ss32_BP_w760","ms,ss128_BP_w760",0.17467369689999998,0.03162277912,0.000498451166615656,0.00017321694436201788,100,100,3.021183846448071e-106
GMSD_norm,msfd,"ms,ss32_BP_w760","ms,ss128_BP_w760",0.49906771479999995,0.09035079966,0.004068989371490116,0.0014140160120217399,100,100,3.021187020622961e-106
SSIM,msfd,"ms,ss32_BP_w760","ms,ss128_BP_w760",0.5184186537,0.8728216182,0.003308210478001946,0.0014411697589523315,100,100,3.799931294264872e-106
GMSD,swfd_ms,"ms,ss32_BP","ms,ss128_BP",0.162891287,0.022503323319999997,0.0003525536039995687,6.248023354961767e-05,100,100,6.010385551322292e-106
GMSD_norm,swfd_ms,"ms,ss32_BP","ms,ss128_BP",0.4654036879000001,0.06429521063000002,0.0028779888270606536,0.0005100427541394481,100,100,6.010400185317917e-106
CLIP-IQA,phantom,BP_phantom_32,BP_phantom_128,0.9080030119616204,0.8242815665031984,0.0005914115010779039,0.003932606742826355,469,469,9.14102925057853e-106
BRISQUE,phantom,BP_phantom_16,BP_phantom_128,57.86687605117271,45.9047767228145,31.537242449377793,72.29949337432879,469,469,2.5763894958544293e-105
MSGMSD_norm,msfd,"ms,ss32_BP_w760","ms,ss128_BP_w760",0.4681302522,0.10332796054999997,0.0034451827054173614,0.001303141780059365,100,100,2.995218891306855e-105
MSGMSD,msfd,"ms,ss32_BP_w760","ms,ss128_BP_w760",0.16384558536,0.0361647853,0.00042203486669400704,0.00015963485924628116,100,100,2.9952197501945254e-105
TV,phantom,BP_phantom_16,BP_phantom_64,52.48058019829425,38.30320918550106,90.42133267932414,61.56604097461523,469,469,1.2051973861135354e-104
VIF,mice,sparse4_recon_all,sparse32_recon_all,0.032426336916058396,0.07699146623357664,0.00010945935632801666,0.0004894269470539322,274,274,7.713385929047853e-104
S3IM,scd_vc,"vc,ss32_BP","vc,lv128_BP",0.4297050781250054,0.8326829484289163,0.004734840981675767,0.003525027527900463,100,100,2.0125102152638255e-103
TV,mice,sparse64_recon_all,sparse256_recon_all,26.16345047080292,14.274705264963504,34.716874937762384,12.5681058229157,274,274,3.5733491682667286e-103
PSNR,mice,sparse16_recon_all,sparse64_recon_all,18.053627722627738,24.784116945255473,9.243540628413147,7.5887219564987385,274,274,4.413838334034821e-103
PSNR_norm,mice,sparse16_recon_all,sparse64_recon_all,0.22567034678832118,0.3098014608759124,0.0014443033199650944,0.0011857378540341141,274,274,4.4138968217088164e-103
MSGMSD_norm,scd_vc,"vc,ss32_BP","vc,lv128_BP",0.6713475682000001,0.355882615,0.0030461228228478715,0.0017307039523518698,100,100,2.675723992034263e-102
MSGMSD,scd_vc,"vc,ss32_BP","vc,lv128_BP",0.2349716476,0.12455891344999999,0.0003731500844115922,0.00021201119947627237,100,100,2.675748187271925e-102
MSGMSD_norm,mice,sparse8_recon_all,sparse64_recon_all,0.7157947894160586,0.5754569793430657,0.0010261129440393066,0.005036053203558467,274,274,1.3618546197585068e-101
MSGMSD,mice,sparse8_recon_all,sparse64_recon_all,0.25052817324817517,0.2014099393576642,0.00012569884009790773,0.0006169165291571732,274,274,1.3618553169930074e-101
BRISQUE_norm,mice,sparse4_recon_all,sparse8_recon_all,0.609202403540146,0.27219463354379564,0.016939779221477092,0.025625817313662,274,274,1.8185906490369856e-101
GMSD_norm,mice,sparse4_recon_all,sparse64_recon_all,0.764913994671533,0.6257026287956204,0.0013923749041506528,0.004978862131762598,274,274,2.914209154485451e-101
GMSD,mice,sparse4_recon_all,sparse64_recon_all,0.2677198922627737,0.21899591704379562,0.0001705659049080396,0.000609910606274072,274,274,2.9142516773219785e-101
UQI,phantom,BP_phantom_16,BP_phantom_64,0.8712006761022282,0.9769640824220089,0.006812412355175057,0.0005605512724264425,469,469,6.728693612124402e-101
S3IM,swfd_ms,"ms,ss32_BP","ms,ss128_BP",0.5104165629673002,0.8923703459981902,0.0035966044388860865,0.0008589367741101128,100,100,8.443065178484149e-101
BRISQUE,mice,sparse16_recon_all,sparse256_recon_all,41.70219919343065,33.35344434671533,13.334873854878653,13.74920499557822,274,274,2.2533146460347416e-100
FSIM,v_phantom,v_phantom_16,v_phantom_128,0.7649538044171136,0.8889974250869636,0.00033968716474379036,0.0004662956449221373,98,98,4.4190194991534905e-100
FSIM,scd_vc,"vc,ss32_BP","vc,ss128_BP",0.7653457749074077,0.9133461558417723,0.00068615082548916,0.0005535523001973682,100,100,6.145920379136361e-100
S3IM,v_phantom,v_phantom_16,v_phantom_128,0.3686620192109889,0.7620826053328154,0.004390806969970643,0.004116350799000693,98,98,1.1112284501773487e-99
MSGMSD_norm,swfd_ms,"ms,ss32_BP","ms,ss128_BP",0.4490061916999999,0.07651436074000001,0.002968048351414672,0.0004727479107507275,100,100,1.3534767337730336e-99
MSGMSD,swfd_ms,"ms,ss32_BP","ms,ss128_BP",0.15715216454,0.02678002573,0.00036358594729850633,5.791161663129422e-05,100,100,1.3534891763868428e-99
MSGMSD_norm,scd_vc,"vc,ss64_BP","vc,lv128_BP",0.6345786171000001,0.355882615,0.0025524204407107736,0.0017307039523518698,100,100,1.9500225497321598e-99
MSGMSD,scd_vc,"vc,ss64_BP","vc,lv128_BP",0.22210251329999994,0.12455891344999999,0.0003126715401314547,0.00021201119947627237,100,100,1.950039520922281e-99
IWSSIM,v_phantom,v_phantom_8,v_phantom_32,0.2258669802040816,0.40986304897959186,0.0009636475691979793,0.00094066084426277,98,98,7.424974843260707e-99
SSIM,scd_vc,"vc,ss32_BP","vc,lv128_BP",0.4536817537,0.8386206175,0.004887588636666026,0.003637508603314323,100,100,1.0056047486954843e-98
PSNR,v_phantom,v_phantom_16,v_phantom_128,17.02029868367347,31.045561724489794,6.163682628842862,4.871395512402408,98,98,3.677440564685619e-98
PSNR_norm,v_phantom,v_phantom_16,v_phantom_128,0.21275373397959182,0.38806952183673477,0.0009630754372715152,0.0007611556446132832,98,98,3.677458036035366e-98
SSIM,mice,sparse64_recon_all,sparse128_recon_all,0.4893558070437957,0.6695172039416059,0.0071949200258112815,0.005847525877234762,274,274,7.868837765988401e-98
MSSSIM,v_phantom,v_phantom_8,v_phantom_64,0.32989378755102045,0.646665298265306,0.0027484058898134783,0.003040297938766293,98,98,9.265440758008794e-98
SSIM,v_phantom,v_phantom_32,v_phantom_128,0.4025551140816326,0.7578519712244898,0.0035147971353274555,0.0038005589216940742,98,98,1.1980977807258064e-97
TV,mice,sparse32_recon_all,sparse128_recon_all,32.29336769890511,19.691214648540146,38.60667059588785,24.502196787772654,274,274,2.211606321651433e-97
VIF,scd_vc,"vc,ss128_BP","vc,lv128_BP",0.43517859529999997,0.2230000462,0.001543357253474698,0.0011872435606721026,100,100,5.564890862790902e-97
CLIP-IQA,phantom,BP_phantom_64,BP_phantom_128,0.9039550601066099,0.8242815665031984,0.0009111652401044232,0.003932606742826355,469,469,6.294715913523065e-97
FSIM,scd_vc,"vc,ss128_BP","vc,lv128_BP",0.9133461558417723,0.7394582937797707,0.0005535523001973682,0.0010740546354358082,100,100,1.1661428007224671e-96
PSNR,v_phantom,v_phantom_8,v_phantom_128,16.02472150510204,31.045561724489794,7.6462167166103585,4.871395512402408,98,98,1.487684080711773e-96
PSNR_norm,v_phantom,v_phantom_8,v_phantom_128,0.200309018877551,0.38806952183673477,0.0011947214067110493,0.0007611556446132832,98,98,1.487689187506069e-96
MSGMSD,swfd_sc,"sc,ss32_BP","sc,lv128_BP",0.1241752474,0.021727917885,0.00029839042244142304,7.09326216980828e-05,100,100,1.7140305145163358e-96
MSGMSD_norm,swfd_sc,"sc,ss32_BP","sc,lv128_BP",0.35478642679999994,0.06207976612,0.0024358404755281025,0.0005790418168716793,100,100,1.714045886454338e-96
MSGMSD_norm,phantom,BP_phantom_16,BP_phantom_32,0.5780506029424307,0.5141550897441365,0.0018002721681915459,0.001668397903609045,469,469,2.7225449503478445e-96
MSGMSD,phantom,BP_phantom_16,BP_phantom_32,0.20231770763326226,0.179954278869936,0.000220533339654495,0.00020437875265573612,469,469,2.7225904410855162e-96
TV,scd_ms,"ms,ss32_BP","ms,ss128_BP",17.383229725,10.86308832,1.536164617146906,1.007770700624225,100,100,4.955579816121836e-96
S3IM,v_phantom,v_phantom_8,v_phantom_128,0.33835902715387617,0.7620826053328154,0.006172104672144583,0.004116350799000693,98,98,6.919960151243807e-96
IWSSIM,v_phantom,v_phantom_64,v_phantom_128,0.5654230226530612,0.777927718367347,0.0012968664566503042,0.0014466544524621699,98,98,8.715397465444524e-96
MSGMSD,swfd_sc,"sc,ss32_BP","sc,ss128_BP",0.1241752474,0.02121984039,0.00029839042244142304,6.470695147188777e-05,100,100,1.1744298385134022e-95
MSGMSD_norm,swfd_sc,"sc,ss32_BP","sc,ss128_BP",0.35478642679999994,0.06062811648999999,0.0024358404755281025,0.0005282200192997592,100,100,1.1744403093131188e-95
S3IM,scd_vc,"vc,ss64_BP","vc,lv128_BP",0.48545450736524004,0.8326829484289163,0.004163774930138021,0.003525027527900463,100,100,1.2007306907794153e-95
SSIM,swfd_ms,"ms,ss32_BP","ms,ss128_BP",0.5269322543000001,0.8953050873000001,0.0038646337524046634,0.0008433530590917797,100,100,2.1425033871711118e-95
HAARPSI,swfd_sc,"sc,ss32_BP","sc,lv128_BP",0.6309186418000001,0.9197300717,0.00309805046551244,0.001957611281128077,100,100,3.876275309841931e-95
BRISQUE_norm,mice,sparse4_recon_all,sparse64_recon_all,0.609202403540146,0.35329162905109485,0.016939779221477092,0.01023103778095347,274,274,2.5514669040211755e-94
BRISQUE,phantom,BP_phantom_8,BP_phantom_16,65.68636091684435,57.86687605117271,21.555480494711627,31.537242449377793,469,469,4.81229034221561e-94
VIF,scd_ms,"ms,ss32_BP","ms,ss64_BP",0.26970422590000004,0.43932675169999996,0.0005814092309208345,0.001112406161973513,100,100,1.0847126716549678e-93
GMSD,phantom,BP_phantom_16,BP_phantom_32,0.20606917204690833,0.18332034215138596,0.00023917099488361546,0.0002208309251427247,469,469,6.308649803736632e-93
GMSD_norm,phantom,BP_phantom_16,BP_phantom_32,0.5887690694243071,0.5237724161620468,0.001952416371689429,0.0018027015482227667,469,469,6.308825357021195e-93
HAARPSI,swfd_sc,"sc,ss32_BP","sc,ss128_BP",0.6309186418000001,0.9532219946000001,0.00309805046551244,0.0006066458112668697,100,100,8.332985137798808e-93
VIF,msfd,"ms,ss32_BP_w760","ms,ss128_BP_w760",0.14107886660000002,0.4599043517000001,0.00046366176771090643,0.0029589400804324504,100,100,4.653951882019192e-91
TV,mice,sparse8_recon_all,sparse64_recon_all,37.973876602189776,26.16345047080292,27.709453358846403,34.716874937762384,274,274,6.954409931747426e-91
IWSSIM,mice,sparse16_recon_all,sparse32_recon_all,0.3287301204379562,0.4365889451459854,0.002053334971740081,0.0031025635093302074,274,274,9.818181830716346e-91
SSIM,scd_vc,"vc,ss64_BP","vc,lv128_BP",0.5103580154999999,0.8386206175,0.004258381291637517,0.003637508603314323,100,100,1.8828860531749768e-90
IWSSIM,msfd,"ms,ss32_BP_w760","ms,ss128_BP_w760",0.7131202018000002,0.9656948161999999,0.0016398300203469668,0.00016055069171421366,100,100,5.622695172738209e-90
S3IM,mice,sparse4_recon_all,sparse64_recon_all,0.2792939966089881,0.45245925089885264,0.006397802295468554,0.007289329469480925,274,274,7.067396173143621e-90
GMSD,swfd_sc,"sc,ss32_BP","sc,ss128_BP",0.12991474636,0.011099579123,0.0003684685214747954,3.649455641532649e-05,100,100,1.092856602983422e-89
GMSD_norm,swfd_sc,"sc,ss32_BP","sc,ss128_BP",0.3711849973,0.03171308366500001,0.003007906519747824,0.00029791476607733745,100,100,1.0928586958663775e-89
FSIM,swfd_ms,"ms,ss32_BP","ms,ss128_BP",0.8386860367766578,0.9613693629015345,0.0003970199817673593,3.597422326977161e-05,100,100,9.50558541219263e-89
MSGMSD_norm,mice,sparse16_recon_all,sparse64_recon_all,0.7007980635766423,0.5754569793430657,0.001262166839713832,0.005036053203558467,274,274,1.0211597856084817e-88
MSGMSD,mice,sparse16_recon_all,sparse64_recon_all,0.24527931821167884,0.2014099393576642,0.00015461543649126382,0.0006169165291571732,274,274,1.0211658140848394e-88
GMSD,swfd_sc,"sc,ss32_BP","sc,lv128_BP",0.12991474636,0.020058148967,0.0003684685214747954,5.147493046022449e-05,100,100,1.1565021008208513e-88
GMSD_norm,swfd_sc,"sc,ss32_BP","sc,lv128_BP",0.3711849973,0.057308998119999996,0.003007906519747824,0.00042020352941930176,100,100,1.1565052290906429e-88
S3IM,scd_ms,"ms,ss32_BP","ms,ss128_BP",0.5749414172878214,0.9401800964936672,0.0030000517061622507,0.00013328299325526596,100,100,1.837024345429719e-88
S3IM,mice,sparse64_recon_all,sparse128_recon_all,0.45245925089885264,0.6245978152090625,0.007289329469480925,0.006586706396885535,274,274,2.4329487965802894e-88
FSIM,v_phantom,v_phantom_32,v_phantom_128,0.7847001813479234,0.8889974250869636,0.0003088015171683599,0.0004662956449221373,98,98,6.014562337350911e-88
VIF,swfd_ms,"ms,ss32_BP","ms,ss128_BP",0.14503774482999998,0.4679221103,0.0006500114409260469,0.003657847641835955,100,100,2.947938938571757e-87
PSNR,mice,sparse128_recon_all,sparse256_recon_all,28.849745959854015,34.278676368613134,7.142792377617774,7.12251658842054,274,274,2.1613051061898905e-86
PSNR_norm,mice,sparse128_recon_all,sparse256_recon_all,0.3606218248905109,0.428483454379562,0.0011160612648514153,0.001112893234497926,274,274,2.1613070085874485e-86
GMSD_norm,mice,sparse8_recon_all,sparse64_recon_all,0.7473146181751825,0.6257026287956204,0.0007936299749678979,0.004978862131762598,274,274,2.187780727027714e-86
GMSD,mice,sparse8_recon_all,sparse64_recon_all,0.2615601121532847,0.21899591704379562,9.721963920366753e-05,0.000609910606274072,274,274,2.1877935707193453e-86
SSIM,scd_ms,"ms,ss32_BP","ms,ss128_BP",0.5881300526,0.9426341739000001,0.003099468351241319,0.000129137612073717,100,100,4.179435962660972e-86
VIF,scd_vc,"vc,ss64_BP","vc,ss128_BP",0.252479887,0.43517859529999997,0.0011596220360317285,0.001543357253474698,100,100,4.455872942885367e-86
VIF,mice,sparse8_recon_all,sparse32_recon_all,0.03871587909124087,0.07699146623357664,0.0001544388579987863,0.0004894269470539322,274,274,1.1295453794583718e-85
MSSSIM,v_phantom,v_phantom_16,v_phantom_64,0.3904643492857143,0.646665298265306,0.0018552806921973309,0.003040297938766293,98,98,1.6240741167716968e-85
HAARPSI,phantom,BP_phantom_16,BP_phantom_32,0.31002317170575694,0.3596362888699361,0.0012562387341711798,0.0012057918779145753,469,469,1.318314338811089e-84
HAARPSI,swfd_ms,"ms,ss32_BP","ms,ss64_BP",0.5086926467999999,0.7459813363,0.002464698351553129,0.0024180981203471025,100,100,1.6654109166747734e-84
MSGMSD,scd_ms,"ms,ss64_BP","ms,ss128_BP",0.09309041776999999,0.017309186579999997,0.0002288476614584629,4.3278579782139604e-05,100,100,2.361907162638776e-84
MSGMSD_norm,scd_ms,"ms,ss64_BP","ms,ss128_BP",0.26597262709999997,0.04945481979,0.0018681443545576167,0.0003532945505552611,100,100,2.361917905952612e-84
VIF,denoising,30db,40db,0.38183600136428014,0.4209245369016522,0.008638494679444005,0.011580418832225114,5084,5084,5.759580255967122e-84
FSIM,swfd_ms,"ms,ss64_BP","ms,ss128_BP",0.8927518947539654,0.9613693629015345,0.00019266709643867973,3.597422326977161e-05,100,100,1.663601467694528e-83
PSNR,v_phantom,v_phantom_32,v_phantom_128,19.781559448979593,31.045561724489794,5.84032490890724,4.871395512402408,98,98,1.9500380188807144e-83
PSNR_norm,v_phantom,v_phantom_32,v_phantom_128,0.24726949285714286,0.38806952183673477,0.0009125507657712517,0.0007611556446132832,98,98,1.9500435625403646e-83
S3IM,scd_ms,"ms,ss64_BP","ms,ss128_BP",0.7432030507468774,0.9401800964936672,0.0013223339039593078,0.00013328299325526596,100,100,3.322266476437141e-83
PSNR,scd_ms,"ms,ss64_BP","ms,ss128_BP",31.48019009,39.82781558,2.253818383410892,3.6125237324456188,100,100,3.6395396736333166e-83
PSNR_norm,scd_ms,"ms,ss64_BP","ms,ss128_BP",0.39350237460000004,0.49784769149999997,0.0003521590682047908,0.0005644569607465704,100,100,3.639603681369116e-83
HAARPSI,scd_ms,"ms,ss64_BP","ms,ss128_BP",0.7559687677000001,0.9731457403999998,0.001263226655779642,3.523856745623822e-05,100,100,5.266137283969689e-83
SSIM,phantom,BP_phantom_16,BP_phantom_32,0.49101763449893393,0.5576606802132197,0.002509018139593975,0.002058407682790127,469,469,1.3240889831292606e-82
S3IM,v_phantom,v_phantom_32,v_phantom_128,0.4423432821394111,0.7620826053328154,0.004895254716749538,0.004116350799000693,98,98,6.331295880284037e-82
HAARPSI,scd_vc,"vc,ss32_BP","vc,lv128_BP",0.307483639,0.5347666688,0.0016996130242282416,0.0028135786446553397,100,100,1.4980033024742815e-81
FSIM,scd_ms,"ms,ss64_BP","ms,ss128_BP",0.8140996057376492,0.9330357956281141,0.0005978614375347785,9.58176725818331e-05,100,100,2.6842805665238427e-81
S3IM,phantom,BP_phantom_8,BP_phantom_32,0.2910127608229038,0.36858891978055885,0.003887004571727731,0.0024120416632730434,469,469,7.946979913674654e-81
IWSSIM,scd_ms,"ms,ss32_BP","ms,ss128_BP",0.7816985806000001,0.9905455052999997,0.0012468322597797878,2.4105058186928163e-05,100,100,8.271729756352359e-81
MSGMSD_norm,mice,sparse64_recon_all,sparse128_recon_all,0.5754569793430657,0.4273235240145985,0.005036053203558467,0.006649088504334443,274,274,2.3812005026593497e-80
MSGMSD,mice,sparse64_recon_all,sparse128_recon_all,0.2014099393576642,0.149563231,0.0006169165291571732,0.000814513321245294,274,274,2.3812100508658837e-80
IWSSIM,swfd_ms,"ms,ss32_BP","ms,ss128_BP",0.6972202154000001,0.9715580935999999,0.0023967007306257325,9.17838124208011e-05,100,100,4.667836737653867e-80
BRISQUE,scd_vc,"vc,ss32_BP","vc,lv128_BP",27.296800560000005,55.46193611,30.174797005202027,44.86807426654276,100,100,1.0311481000329906e-79
IWSSIM,v_phantom,v_phantom_32,v_phantom_64,0.40986304897959186,0.5654230226530612,0.00094066084426277,0.0012968664566503042,98,98,1.805586110476341e-79
SSIM,scd_ms,"ms,ss64_BP","ms,ss128_BP",0.7514656826000001,0.9426341739000001,0.001426762804263831,0.000129137612073717,100,100,3.458932386440969e-79
MSSSIM,msfd,"ms,ss32_BP_w760","ms,ss128_BP_w760",0.7785236305,0.9668470623000001,0.0014492632769809223,0.00015195698977191272,100,100,5.398641674158999e-79
GMSD_norm,swfd_ms,"ms,ss32_BP","ms,ss64_BP",0.4654036879000001,0.23758856659999997,0.0028779888270606536,0.002322014835620497,100,100,8.63578681979432e-79
GMSD,swfd_ms,"ms,ss32_BP","ms,ss64_BP",0.162891287,0.08315599691999997,0.0003525536039995687,0.00028444682879391213,100,100,8.635801172871596e-79
S3IM,swfd_sc,"sc,ss32_BP","sc,lv128_BP",0.6164360754747318,0.9473552200388375,0.005617081869903553,0.0012210118183704683,100,100,1.503949141859568e-78
UQI,phantom,BP_phantom_8,BP_phantom_32,0.8241818268704821,0.933247014624729,0.009339781306191525,0.0032782725535552442,469,469,9.884138308282537e-78
FSIM,swfd_sc,"sc,ss64_BP","sc,ss128_BP",0.8966229801775886,0.9664173562971446,0.00023355789836618818,3.5910549005525455e-05,100,100,1.197404656359288e-77
S3IM,phantom,BP_phantom_16,BP_phantom_32,0.3014825693044335,0.36858891978055885,0.0026033841890804677,0.0024120416632730434,469,469,1.517750999357125e-77
FSIM,swfd_sc,"sc,ss32_BP","sc,ss128_BP",0.8420520275123059,0.9664173562971446,0.0005973889025802785,3.5910549005525455e-05,100,100,2.3787613535374953e-77
BRISQUE,scd_vc,"vc,ss128_BP","vc,lv128_BP",25.11926272,55.46193611,52.41915388543202,44.86807426654276,100,100,4.043367682013738e-77
CLIP-IQA,scd_vc,"vc,ss128_BP","vc,lv128_BP",0.7013609169,0.2366423351,0.01271004531200118,0.003607781682669193,100,100,1.293365222258738e-76
MSSSIM,mice,sparse32_recon_all,sparse64_recon_all,0.5438196732116789,0.6715960102554744,0.004943970963257772,0.004413279623296794,274,274,1.555416487501216e-76
VIF,swfd_sc,"sc,ss32_BP","sc,lv128_BP",0.18880049246,0.4347791072,0.0016426358683412795,0.0038564159225557538,100,100,2.998899458170453e-76
GMSD,mice,sparse16_recon_all,sparse64_recon_all,0.257496941459854,0.21899591704379562,0.00012171798243472754,0.000609910606274072,274,274,3.671466553087165e-76
GMSD_norm,mice,sparse16_recon_all,sparse64_recon_all,0.7357055562773722,0.6257026287956204,0.0009936164727146028,0.004978862131762598,274,274,3.671469363107117e-76
FSIM,scd_ms,"ms,ss32_BP","ms,ss128_BP",0.7643466860924195,0.9330357956281141,0.0012239833793792853,9.58176725818331e-05,100,100,4.4901645089548856e-76
MSSSIM,phantom,BP_phantom_16,BP_phantom_32,0.6429563985287845,0.6984361257356076,0.0019885856935707735,0.0015197139634564015,469,469,6.737902557134685e-76
PSNR_norm,scd_vc,"vc,ss128_BP","vc,lv128_BP",0.34298739149999996,0.20233783170000003,0.0012519883608700171,0.0008295954785676162,100,100,6.740551065368954e-76
PSNR,scd_vc,"vc,ss128_BP","vc,lv128_BP",27.438991269999995,16.187026535,8.012725678039493,5.309410931081875,100,100,6.740562479141802e-76
SSIM,swfd_sc,"sc,ss32_BP","sc,lv128_BP",0.6304064956000001,0.9493567881999999,0.0056829801869846385,0.0011879402598236129,100,100,7.089728270545176e-76
MSGMSD_norm,swfd_ms,"ms,ss32_BP","ms,ss64_BP",0.4490061916999999,0.23346898910000002,0.002968048351414672,0.0019050866910086345,100,100,9.233315632744862e-76
MSGMSD,swfd_ms,"ms,ss32_BP","ms,ss64_BP",0.15715216454,0.08171414500999999,0.00036358594729850633,0.00023337310804181003,100,100,9.233377263249086e-76
MSSSIM,scd_vc,"vc,ss32_BP","vc,lv128_BP",0.6677870771999999,0.8930418576,0.0032124686832238733,0.001103580589083772,100,100,1.3978238656177407e-75
UQI,phantom,BP_phantom_32,BP_phantom_128,0.933247014624729,0.9923059327454308,0.0032782725535552442,7.226759578067515e-05,469,469,1.5994211999622433e-75
TV,mice,sparse16_recon_all,sparse64_recon_all,36.81203022262773,26.16345047080292,32.15848900506971,34.716874937762384,274,274,5.408074418891027e-75
IWSSIM,scd_ms,"ms,ss32_BP","ms,ss64_BP",0.7816985806000001,0.9268399854,0.0012468322597797878,0.0002731350844572351,100,100,1.2719909422935152e-74
VIF,swfd_sc,"sc,ss32_BP","sc,ss128_BP",0.18880049246,0.5677192519,0.0016426358683412795,0.00835508916787009,100,100,2.590037198014495e-74
MSSSIM,phantom,BP_phantom_8,BP_phantom_32,0.6404102495309169,0.6984361257356076,0.002403425567066378,0.0015197139634564015,469,469,3.616229379557592e-74
BRISQUE_norm,mice,sparse32_recon_all,sparse256_recon_all,0.25547353483576646,0.5576944962919708,0.010741679669133548,0.03842042910560388,274,274,4.0371442679686915e-74
GMSD,mice,sparse64_recon_all,sparse128_recon_all,0.21899591704379562,0.1675852805072993,0.000609910606274072,0.0009588358666919929,274,274,8.92149469816724e-74
GMSD_norm,mice,sparse64_recon_all,sparse128_recon_all,0.6257026287956204,0.47881509591240873,0.004978862131762598,0.00782723201718727,274,274,8.921541743013102e-74
MSSSIM,swfd_ms,"ms,ss32_BP","ms,ss128_BP",0.7776590066000003,0.9735391649999999,0.0016772246658323575,8.025152147359091e-05,100,100,1.1195084465676379e-73
S3IM,swfd_sc,"sc,ss32_BP","sc,ss128_BP",0.6164360754747318,0.9192020974188647,0.005617081869903553,0.0012300520095441646,100,100,1.1660839052463864e-73
HAARPSI,v_phantom,v_phantom_8,v_phantom_128,0.18498816520408165,0.5222765639795919,0.0006436436486458706,0.005584766353155226,98,98,1.3739094340144327e-73
IWSSIM,swfd_ms,"ms,ss32_BP","ms,ss64_BP",0.6972202154000001,0.8847297616000002,0.0023967007306257325,0.0008560266909970544,100,100,1.6544084228677858e-73
VIF,msfd,"ms,ss64_BP_w760","ms,ss128_BP_w760",0.2535115334,0.4599043517000001,0.001199919548764148,0.0029589400804324504,100,100,2.2013209841931398e-73
IWSSIM,scd_vc,"vc,ss64_BP","vc,ss128_BP",0.6875458149999999,0.8535267338,0.0018978856430778375,0.0012308036382513955,100,100,3.922850095035488e-73
IWSSIM,msfd,"ms,ss32_BP_w760","ms,ss64_BP_w760",0.7131202018000002,0.8691582982,0.0016398300203469668,0.001191676725991011,100,100,4.6493379337322094e-73
IWSSIM,swfd_sc,"sc,ss32_BP","sc,ss128_BP",0.8241635767000001,0.9859192919,0.0012348371523315175,6.484005540957508e-05,100,100,2.893554943574303e-72
VIF,mice,sparse32_recon_all,sparse64_recon_all,0.07699146623357664,0.12729994073722625,0.0004894269470539322,0.001022988719251905,274,274,4.0479159990210514e-72
HAARPSI,swfd_sc,"sc,ss32_BP","sc,ss64_BP",0.6309186418000001,0.8456788209,0.00309805046551244,0.002589253759671374,100,100,1.1747757555224196e-71
SSIM,swfd_sc,"sc,ss32_BP","sc,ss128_BP",0.6304064956000001,0.9224095726999998,0.0056829801869846385,0.0011921514736787189,100,100,4.5000071468815665e-71
GMSD_norm,swfd_sc,"sc,ss32_BP","sc,ss64_BP",0.3711849973,0.15913950031000001,0.003007906519747824,0.0026558405997601665,100,100,4.533159237079875e-71
GMSD,swfd_sc,"sc,ss32_BP","sc,ss64_BP",0.12991474636,0.055698824329999994,0.0003684685214747954,0.00032534047503824417,100,100,4.533162738923093e-71
PSNR,denoising,20db,50db,32.09900422639654,33.09158467486232,6.976416616386256,8.542372880734634,5084,5084,4.646258662118811e-71
PSNR_norm,denoising,20db,50db,0.4012375527832415,0.41364480836939416,0.001090065106317687,0.0013347457758137902,5084,5084,4.646267947945923e-71
TV,phantom,BP_phantom_64,BP_phantom_128,38.30320918550106,28.86867593390192,61.56604097461523,48.54643835985956,469,469,5.176211174875277e-71
MSSSIM,scd_vc,"vc,ss32_BP","vc,ss128_BP",0.6677870771999999,0.8805731042000001,0.0032124686832238733,0.0008643637570136328,100,100,7.314901707744385e-71
MSSSIM,scd_ms,"ms,ss32_BP","ms,ss128_BP",0.8250208412000001,0.9901675791,0.0011985745275130512,1.0591089698513303e-05,100,100,8.832077270173506e-71
