dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_39.png",18.301353,0.8787144,0.88553613,0.7305422,0.19110745,0.7237633652912219,0.13538684,0.14041188,0.4820342,0.9140703755894568,0.870875513697046,7.2354507,54.01825,0.21045825,0.22876692,0.38681954,0.4011768,0.3781339
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_40.png",15.102187,0.8655304,0.91808295,0.8075936,0.24621491,0.762909113623356,0.109624855,0.11364874,0.5534843,0.8583070446151613,0.8577856548409046,8.120108,50.308533,0.2607088,0.18877734,0.31321388,0.3247107,0.26262295
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_41.png",15.450247,0.80055565,0.9187146,0.81771874,0.22928436,0.7187502756604845,0.11809817,0.12281206,0.49842477,0.7209587826765725,0.7950815354920604,7.8437405,56.80597,0.26286015,0.19312808,0.33742335,0.35089162,0.46493623
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_42.png",18.295612,0.86352813,0.8913529,0.80100995,0.2600162,0.777781737722624,0.12638871,0.12866284,0.52269226,0.8712857665505165,0.8547245028298867,8.622962,45.62018,0.17025553,0.22869515,0.36111063,0.36760813,0.11663981
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_43.png",19.286821,0.8993716,0.9271038,0.81666267,0.25858647,0.7344903891120891,0.12228118,0.12311331,0.57105196,0.8843665147203602,0.8949974929639497,9.317251,64.31305,0.22976044,0.24108526,0.3493748,0.3517523,0.69868714
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_44.png",12.51601,0.8100078,0.87699294,0.74556684,0.18796113,0.7060021283175164,0.12086183,0.12742384,0.511114,0.7549952678759397,0.8017711697126775,7.105158,45.25116,0.36470795,0.15645012,0.3453195,0.36406812,0.10514953
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_45.png",13.818686,0.741569,0.91777766,0.8270486,0.23960188,0.7328709473534846,0.10556228,0.11180757,0.5771033,0.6041539772899424,0.7387352842651439,7.76899,66.592224,0.2953734,0.17273358,0.3016065,0.3194502,0.76965475
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_46.png",14.96879,0.8464474,0.8567636,0.6556908,0.17940386,0.7103463869783554,0.13258529,0.13797118,0.47747102,0.8466643234609484,0.8389248416457835,7.0561724,46.650208,0.20745485,0.18710987,0.3788151,0.39420336,0.14871223
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_47.png",18.821384,0.88399667,0.9186354,0.79635125,0.21893495,0.7717673399374182,0.11836536,0.122903585,0.51395357,0.8902552057058851,0.8780976187127534,7.7600183,54.294617,0.20238036,0.23526731,0.33818674,0.3511531,0.38673925
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_48.png",18.743664,0.8791805,0.8886859,0.6629356,0.1788091,0.7487189923867418,0.12424505,0.13097605,0.4849242,0.870107866083661,0.8725919101281394,7.4816585,73.98993,0.15335591,0.2342958,0.35498586,0.3742173,1.0
